date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:19:28	239720/239720	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:24:41%20GMT	../wp-content/uploads/2023/06/4-15.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/4-15.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:28	208923/208923	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:24:42%20GMT	../wp-content/uploads/2023/06/5-14.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/5-14.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:28	222659/222659	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:24:43%20GMT	../wp-content/uploads/2023/06/6-14.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/6-14.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:29	262851/262851	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:24:46%20GMT	../wp-content/uploads/2023/06/8-5.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/8-5.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:29	226265/226265	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:24:48%20GMT	../wp-content/uploads/2023/06/10-4.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/10-4.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:29	226336/226336	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:24:45%20GMT	../wp-content/uploads/2023/06/7-10.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/7-10.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:29	225801/225801	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:24:49%20GMT	../wp-content/uploads/2023/06/11-4.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/11-4.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:29	227564/227564	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:24:47%20GMT	../wp-content/uploads/2023/06/9-3.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/9-3.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:30	82055/82055	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2009:41:59%20GMT	../wp-content/uploads/2023/06/con-dau-ngay-thang-nam-dang-xoay.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/con-dau-ngay-thang-nam-dang-xoay.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:30	86620/86620	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2009:46:56%20GMT	../wp-content/uploads/2023/06/con-dau-lien-muc-NSX-HSD-EXP.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/con-dau-lien-muc-NSX-HSD-EXP.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:31	86482/86482	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2009:53:39%20GMT	../wp-content/uploads/2023/06/dau-ngay-thang-nam-hai-hang.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/dau-ngay-thang-nam-hai-hang.jpg	(from https://khada.vn/san-pham/con-dau-ngay-thang-nam-xoay/)
06:19:31	330999/330999	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2007:14:41%20GMT	../wp-content/litespeed/css/e82cf64476905e1ab1705df44c1b15cd.css?ver=7e1dd	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/litespeed/css/e82cf64476905e1ab1705df44c1b15cda680.css	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:32	843/843	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/san-pham/con-dau-xoay-6-so/feed/	C:/My%20Web%20Sites/xuongkhacdau15/san-pham/con-dau-xoay-6-so/feed/index.html	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:33	13624/13624	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:32%20GMT	../wp-json/wp/v2/product/588	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/product/588.json	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:33	2391/2391	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:33%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fsan-pham%2Fcon-dau-xoay-6-so%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedb8ab.json	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:19:33%20GMT	https://khada.vn/?p=588	C:/My%20Web%20Sites/xuongkhacdau15/indexc535.html	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:34	2616/2616	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:19:34%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fsan-pham%2Fcon-dau-xoay-6-so%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedb453	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:35	156077/156077	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:02%20GMT	../wp-content/uploads/2023/06/14.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/14.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:35	300989/300989	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Jun%202023%2011:44:49%20GMT	../wp-content/uploads/2023/06/con-dau-xoay-6-so_11.svg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/con-dau-xoay-6-so_11.svg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:35	154562/154562	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:04%20GMT	../wp-content/uploads/2023/06/15.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/15.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:35	215050/215050	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:05%20GMT	../wp-content/uploads/2023/06/16.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/16.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:36	230017/230017	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:07%20GMT	../wp-content/uploads/2023/06/18.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/18.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:36	222282/222282	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:06%20GMT	../wp-content/uploads/2023/06/17.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/17.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:36	247406/247406	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:10%20GMT	../wp-content/uploads/2023/06/20.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/20.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:37	233568/233568	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:09%20GMT	../wp-content/uploads/2023/06/19.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/19.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:37	227763/227763	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:12%20GMT	../wp-content/uploads/2023/06/22.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/22.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:37	225543/225543	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:11%20GMT	../wp-content/uploads/2023/06/21-1.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/21-1.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:37	225992/225992	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2004:22:14%20GMT	../wp-content/uploads/2023/06/23.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/23.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:37	65175/65175	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2003:42:18%20GMT	../wp-content/uploads/2023/06/con-dau-xoay-6-so-KHADA.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/con-dau-xoay-6-so-KHADA.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:39	54482/54482	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Mar%202025%2023:19:38%20GMT	../wp-content/uploads/2023/06/con-dau-xoay-ngay-thang-nam_8.svg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/con-dau-xoay-ngay-thang-nam_8.svg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:39	83683/83683	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2003:45:57%20GMT	../wp-content/uploads/2023/06/muc-dau-xoay-6-so-chinh-tay.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/muc-dau-xoay-6-so-chinh-tay.jpg	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:19:38%20GMT	https://khada.vn/san-pham/con-dau-xoay-6-so/4	C:/My%20Web%20Sites/xuongkhacdau15/san-pham/con-dau-xoay-6-so/4	(from https://khada.vn/san-pham/con-dau-xoay-6-so/)
06:19:40	331137/331137	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2008:49:18%20GMT	../wp-content/litespeed/css/2b4b566c1db06ef33b95f2a9cc9722e4.css?ver=7e1dd	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/litespeed/css/2b4b566c1db06ef33b95f2a9cc9722e4a680.css	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:40	855/855	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/san-pham/con-dau-vuong-cong-ty/feed/	C:/My%20Web%20Sites/xuongkhacdau15/san-pham/con-dau-vuong-cong-ty/feed/index.html	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:41	12810/12810	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:41%20GMT	../wp-json/wp/v2/product/581	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/product/581.json	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:42	2426/2426	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:42%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fsan-pham%2Fcon-dau-vuong-cong-ty%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed6c8f.json	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:19:42%20GMT	https://khada.vn/?p=581	C:/My%20Web%20Sites/xuongkhacdau15/index84df.html	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:43	2645/2645	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:19:42%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fsan-pham%2Fcon-dau-vuong-cong-ty%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed0af2	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:43	281285/281285	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:48:18%20GMT	../wp-content/uploads/2023/06/2-15.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/2-15.jpg	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:44	248764/248764	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:48:22%20GMT	../wp-content/uploads/2023/06/4-14.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/4-14.jpg	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:44	220140/220140	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:48:21%20GMT	../wp-content/uploads/2023/06/3-14.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/3-14.jpg	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:44	194817/194817	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:48:23%20GMT	../wp-content/uploads/2023/06/5-13.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/5-13.jpg	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:44	176661/176661	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:48:24%20GMT	../wp-content/uploads/2023/06/6-13.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/6-13.jpg	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:44	75341/75341	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2002:59:35%20GMT	../wp-content/uploads/2023/06/con-dau-vuong-cng-ty-KHADA.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/con-dau-vuong-cng-ty-KHADA.jpg	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:19:44%20GMT	https://khada.vn/san-pham/con-dau-xoay-6-so/4	C:/My%20Web%20Sites/xuongkhacdau15/san-pham/con-dau-xoay-6-so/4	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:46	148445/148445	---M-Z	200	added ('OK')	text/html	etag:%2280856-1743271411;gz%22	https://khada.vn/san-pham/khac-dau-chu-ky-kem-ten/	C:/My%20Web%20Sites/xuongkhacdau15/san-pham/khac-dau-chu-ky-kem-ten/index.html	(from https://khada.vn/san-pham/con-dau-vuong-cong-ty/)
06:19:46	330999/330999	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2006:46:30%20GMT	../wp-content/litespeed/css/6023c9d9ea098f8e50d237d1228450c1.css?ver=7e1dd	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/litespeed/css/6023c9d9ea098f8e50d237d1228450c1a680.css	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:46	869/869	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/feed/	C:/My%20Web%20Sites/xuongkhacdau15/san-pham/con-dau-tron-theo-yeu-cau/feed/index.html	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:46	1853/1853	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:46%20GMT	../wp-json/wp/v2/product/573	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/product/573.json	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:47	2461/2461	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:47%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fsan-pham%2Fcon-dau-tron-theo-yeu-cau%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedcfcd.json	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:19:47%20GMT	https://khada.vn/?p=573	C:/My%20Web%20Sites/xuongkhacdau15/indexa1e2.html	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:49	2686/2686	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:19:48%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fsan-pham%2Fcon-dau-tron-theo-yeu-cau%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedc4d2	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:49	240636/240636	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:46:58%20GMT	../wp-content/uploads/2023/06/2-14.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/2-14.jpg	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:49	240642/240642	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:47:00%20GMT	../wp-content/uploads/2023/06/3-13.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/3-13.jpg	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:49	140533/140533	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:47:02%20GMT	../wp-content/uploads/2023/06/4-13.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/4-13.jpg	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:50	182496/182496	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:47:03%20GMT	../wp-content/uploads/2023/06/5-12.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/5-12.jpg	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:50	194828/194828	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:47:04%20GMT	../wp-content/uploads/2023/06/6-12.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/6-12.jpg	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:50	176672/176672	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:47:05%20GMT	../wp-content/uploads/2023/06/7-9.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/7-9.jpg	(from https://khada.vn/san-pham/con-dau-tron-theo-yeu-cau/)
06:19:51	330999/330999	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2018:07:01%20GMT	../wp-content/litespeed/css/61bae49d7cffa88d353824c301096e0c.css?ver=7e1dd	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/litespeed/css/61bae49d7cffa88d353824c301096e0ca680.css	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:51	852/852	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/san-pham/con-dau-tron-cong-ty/feed/	C:/My%20Web%20Sites/xuongkhacdau15/san-pham/con-dau-tron-cong-ty/feed/index.html	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:52	9944/9944	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:51%20GMT	../wp-json/wp/v2/product/561	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/product/561.json	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:53	2421/2421	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:53%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fsan-pham%2Fcon-dau-tron-cong-ty%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedd241.json	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:19:53%20GMT	https://khada.vn/?p=561	C:/My%20Web%20Sites/xuongkhacdau15/index4e57.html	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:54	2640/2640	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:19:54%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fsan-pham%2Fcon-dau-tron-cong-ty%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed9458	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:55	242249/242249	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:19%20GMT	../wp-content/uploads/2023/06/2-13.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/2-13.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:55	247038/247038	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:21%20GMT	../wp-content/uploads/2023/06/3-12.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/3-12.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:55	233392/233392	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:22%20GMT	../wp-content/uploads/2023/06/4-12.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/4-12.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:56	288318/288318	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:24%20GMT	../wp-content/uploads/2023/06/6-11.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/6-11.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:56	140212/140212	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:25%20GMT	../wp-content/uploads/2023/06/7-8.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/7-8.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:56	242197/242197	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:23%20GMT	../wp-content/uploads/2023/06/5-11.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/5-11.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:57	173817/173817	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:26%20GMT	../wp-content/uploads/2023/06/8-4.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/8-4.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:57	194817/194817	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:29%20GMT	../wp-content/uploads/2023/06/10-3.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/10-3.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:57	200657/200657	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:28%20GMT	../wp-content/uploads/2023/06/9-2.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/9-2.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:57	176661/176661	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2003:42:30%20GMT	../wp-content/uploads/2023/06/11-3.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/11-3.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:57	90262/90262	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2001:23:48%20GMT	../wp-content/uploads/2023/06/con-dau-tron-cong-tyKHADA.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/con-dau-tron-cong-tyKHADA.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:58	93491/93491	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2001:38:56%20GMT	../wp-content/uploads/2023/06/khac-dau-moc-cong-ty-uy-tin-gia-re.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2023/06/khac-dau-moc-cong-ty-uy-tin-gia-re.jpg	(from https://khada.vn/san-pham/con-dau-tron-cong-ty/)
06:19:58	331043/331043	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2018:58:29%20GMT	../wp-content/litespeed/css/8ea01b171cbb7008aacd3e299d1061e5.css?ver=7e1dd	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/litespeed/css/8ea01b171cbb7008aacd3e299d1061e5a680.css	(from https://khada.vn/san-pham/bang-decor-han-quoc-sat-tron-kich-thuoc-70x70cm/)
06:19:58	941/941	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/san-pham/bang-decor-han-quoc-sat-tron-kich-thuoc-70x70cm/feed/	C:/My%20Web%20Sites/xuongkhacdau15/san-pham/bang-decor-han-quoc-sat-tron-kich-thuoc-70x70cm/feed/index.html	(from https://khada.vn/san-pham/bang-decor-han-quoc-sat-tron-kich-thuoc-70x70cm/)
06:19:59	2836/2836	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:19:59%20GMT	../wp-json/wp/v2/product/2370	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/product/2370.json	(from https://khada.vn/san-pham/bang-decor-han-quoc-sat-tron-kich-thuoc-70x70cm/)
06:20:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:20:00%20GMT	https://khada.vn/?p=2370	C:/My%20Web%20Sites/xuongkhacdau15/indexa9bf.html	(from https://khada.vn/san-pham/bang-decor-han-quoc-sat-tron-kich-thuoc-70x70cm/)
